cid,organism,testtype,route,dose,effect,reference,cmpdname,
6795,rabbit,LD50,oral,101 mg/kg,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: DYSPNEA","British Journal of Industrial Medicine., 27(51), 1970 [PMID:5418919]",Diquat,
6795,rabbit,LD50,skin,&gt;400 mg/kg,NULL,"British Journal of Industrial Medicine., 27(51), 1970 [PMID:5418919]",Diquat,
6795,guinea pig,LD50,oral,100 mg/kg,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: DYSPNEA","British Journal of Industrial Medicine., 27(51), 1970 [PMID:5418919]",Diquat,
6795,chicken,LD50,oral,200 mg/kg,NULL,"Pesticide Manual., 9(316), 1991",Diquat,
6795,bird - domestic,LD50,oral,295 mg/kg,NULL,"Pesticide Manual., 9(316), 1991",Diquat,
6795,domestic animals - goat/sheep,LD50,oral,30 mg/kg,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: DYSPNEA","British Journal of Industrial Medicine., 27(51), 1970 [PMID:5418919]",Diquat,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
6862,rat,LD50,oral,1 gm/kg,NULL,"Wirksubstanzen der Pflanzenschutz und Schadlingsbekampfungsmittel, Perkow, W., Berlin, Verlag Paul Parey, 1971-1976, -(-), 1971/1976",1-Naphthylacetic acid,
6862,rat,LC50,inhalation,&gt;207 gm/m3,NULL,"Pesticide & Toxic Chemical News., 9(10), 1980",1-Naphthylacetic acid,
6862,rat,LD50,intraperitoneal,100 mg/kg,NULL,"Pesticide & Toxic Chemical News., 9(10), 1980",1-Naphthylacetic acid,
6862,mouse,LD50,oral,743 mg/kg,NULL,"Toho Igakkai Zasshi.  Journal of Medical Society of Toho University., 14(132), 1967",1-Naphthylacetic acid,
6862,mouse,LD50,intraperitoneal,609 mg/kg,NULL,"Toho Igakkai Zasshi.  Journal of Medical Society of Toho University., 15(443), 1968",1-Naphthylacetic acid,
6862,mouse,LD50,subcutaneous,733 mg/kg,NULL,"Toho Igakkai Zasshi.  Journal of Medical Society of Toho University., 15(443), 1968",1-Naphthylacetic acid,
6862,rabbit,LD50,skin,&gt;5 gm/kg,NULL,"Pesticide Manual., 9(607), 1991",1-Naphthylacetic acid,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
6950,rat,LD50,oral,25 mg/kg,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","Toxicology and Applied Pharmacology., 7(353), 1965",Dinoseb,
6950,rat,LD50,skin,80 mg/kg,NULL,"World Review of Pest Control., 9(119), 1970",Dinoseb,
6950,rat,LD50,subcutaneous,20368 ug/kg,NULL,"Journal of Pharmacy and Pharmacology., 4(1062), 1952 [PMID:13023562]",Dinoseb,
6950,mouse,LD50,oral,16 mg/kg,NULL,"Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(61), 1982",Dinoseb,
6950,mouse,LDLo,skin,40 mg/kg,NULL,"Toxicology and Applied Pharmacology., 7(353), 1965",Dinoseb,
6950,mouse,LD50,intraperitoneal,10 mg/kg,NULL,"Biochemical Pharmacology., 18(1389), 1969 [PMID:5799112]",Dinoseb,
6950,cat,LCLo,inhalation,45 mg/m3/3H,NULL,"Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(61), 1982",Dinoseb,
6950,rabbit,LD50,skin,80 mg/kg,NULL,"Pesticide Manual., 9(306), 1991",Dinoseb,
6950,guinea pig,LD50,oral,20 mg/kg,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","Toxicology and Applied Pharmacology., 7(353), 1965",Dinoseb,
6950,guinea pig,LDLo,skin,500 mg/kg,NULL,"Journal of Industrial Hygiene and Toxicology., 30(10), 1948",Dinoseb,
6950,chicken,LD50,oral,26 mg/kg,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A159(1984)",Dinoseb,
6950,duck,LD50,oral,9 mg/kg,NULL,"Down to Earth., 35(25), 1979",Dinoseb,
6950,mammal (species unspecified),LD50,unreported,60 mg/kg,NULL,"Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(98), 1971",Dinoseb,
6950,bird - wild,LD50,oral,7100 ug/kg,NULL,"Toxicology and Applied Pharmacology., 21(315), 1972 [PMID:5027965]",Dinoseb,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
  ﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
7153,rat,LD50,oral,650 mg/kg,NULL,"World Review of Pest Control., 9(119), 1970",Mecoprop,
7153,mouse,LD50,oral,369 mg/kg,NULL,"Roczniki Panstwowego Zakladu Higieny., 31(373), 1980 [PMID:7433826]",Mecoprop,
7153,mouse,LD50,unreported,650 mg/kg,NULL,"Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(173), 1971",Mecoprop,
7153,rabbit,LD50,skin,900 mg/kg,NULL,"Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(683), 1966",Mecoprop,
7153,quail,LD50,unreported,&gt;500 mg/kg,NULL,"Farm Chemicals Handbook., -(C193), 1991",Mecoprop,
7153,rat,LD50,intraperitoneal,402 mg/kg,NULL,"Toxicology., 3(349), 1975 [PMID:123666]",Mecoprop,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
  ﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
7204,man,LDLo,oral,814 mg/kg,BEHAVIORAL: COMA; VASCULAR: BP LOWERING NOT CHARACTERIZED IN AUTONOMIC SECTION,"British Medical Journal., 2(629), 1965",(4-Chloro-2-methylphenoxy)acetic acid,
7204,rat,LD50,oral,700 mg/kg,GASTROINTESTINAL: GASTRITIS; BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LIVER: FATTY LIVER DEGERATION,"American Journal of Veterinary Research., 15(622), 1954 [PMID:13207589]",(4-Chloro-2-methylphenoxy)acetic acid,
7204,rat,LC50,inhalation,1370 mg/m3/4H,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Acute Toxicity Data. Journal of the American College of Toxicology, Part B., 1(86), 1990",(4-Chloro-2-methylphenoxy)acetic acid,
7204,rat,LD50,skin,&gt;1 gm/kg,NULL,"World Review of Pest Control., 9(119), 1970",(4-Chloro-2-methylphenoxy)acetic acid,
7204,mouse,LD50,oral,439 mg/kg,NULL,"Roczniki Panstwowego Zakladu Higieny., 31(373), 1980 [PMID:7433826]",(4-Chloro-2-methylphenoxy)acetic acid,
7204,mouse,LDLo,subcutaneous,28 mg/kg,NULL,"Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(711), 1966",(4-Chloro-2-methylphenoxy)acetic acid,
7204,mouse,LD50,intravenous,28 mg/kg,NULL,"Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(711), 1966",(4-Chloro-2-methylphenoxy)acetic acid,
7204,rabbit,LD50,skin,&gt;2 gm/kg,NULL,"Acute Toxicity Data. Journal of the American College of Toxicology, Part B., 1(86), 1990",(4-Chloro-2-methylphenoxy)acetic acid,
7204,quail,LD50,unreported,377 mg/kg,NULL,"Farm Chemicals Handbook., -(C191), 1991",(4-Chloro-2-methylphenoxy)acetic acid,
7204,guinea pig,LD50,oral,700 mg/kg,NULL,"Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 31(2)(31), 1987",(4-Chloro-2-methylphenoxy)acetic acid,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
7207,rat,LD50,oral,680 mg/kg,NULL,"World Review of Pest Control., 9(119), 1970",4-(4-Chloro-2-methylphenoxy)butanoic acid,
7207,mouse,LD50,oral,800 mg/kg,NULL,"Farm Chemicals Handbook., -(C303), 1991",4-(4-Chloro-2-methylphenoxy)butanoic acid,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
72476,mouse,LD50,oral,&gt;9600 mg/kg,NULL,"Farm Chemicals Handbook., -(C245), 1991",Polyoxin d,
72476,mouse,LD50,intravenous,100 mg/kg,NULL,"CRC Handbook of Antibiotic Compounds, Vols.1- ,  Berdy, J., Boca Raton, FL, CRC Press, 1980, 5(247), 1981",Polyoxin d,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
73281,rat,LD50,oral,&gt;5 gm/kg,NULL,"Farm Chemicals Handbook., -(C219), 1991",Nicosulfuron,
73281,rabbit,LD50,skin,&gt;2 gm/kg,NULL,"Farm Chemicals Handbook., -(C219), 1991",Nicosulfuron,
73281,quail,LD50,oral,&gt;2250 mg/kg,NULL,"Farm Chemicals Handbook., -(C219), 1991",Nicosulfuron,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
73282,rat,LD50,oral,&gt;5050 mg/kg,NULL,"Farm Chemicals Handbook., -(C18), 1991",Triasulfuron,
73282,rat,LC50,inhalation,&gt;2320 mg/m3/4H,NULL,"Farm Chemicals Handbook., -(C18), 1991",Triasulfuron,
73282,rat,LD50,skin,&gt;2 gm/kg,NULL,"Pesticide Manual., 9(837), 1991",Triasulfuron,
73282,rabbit,LD50,skin,&gt;2 gm/kg,NULL,"Farm Chemicals Handbook., -(C18), 1991",Triasulfuron,
73282,quail,LD50,oral,&gt;2150 mg/kg,NULL,"Pesticide Manual., 9(837), 1991",Triasulfuron,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
73670,rat,LD50,oral,&gt;3200 mg/kg,NULL,"Proceedings-British Crop Protection Conference-Pests and Diseases., -(67), 1981",Clofentezine,
73670,rat,LC50,inhalation,&gt;9 gm/m3/4H,NULL,"Pesticide Manual., 9(177), 1991",Clofentezine,
73670,rat,LD50,skin,&gt;1332 mg/kg,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A543(1984)",Clofentezine,
73670,mouse,LD50,oral,&gt;3200 mg/kg,NULL,"Proceedings-British Crop Protection Conference-Pests and Diseases., -(67), 1981",Clofentezine,
73670,quail,LD50,oral,&gt;750 mg/kg,NULL,"Proceedings-British Crop Protection Conference-Pests and Diseases., -(67), 1981",Clofentezine,
73670,duck,LD50,oral,&gt;3 gm/kg,NULL,"Proceedings-British Crop Protection Conference-Pests and Diseases., -(67), 1981",Clofentezine,
73670,duck,LD50,unreported,&gt;3 gm/kg,NULL,"Defense des Vegetaux., 39(231)(11), 1985",Clofentezine,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
73671,rat,LD50,oral,1300 mg/kg,NULL,"Pesticide Manual., 9(664), 1991",Paclobutrazol,
73671,rat,LC50,inhalation,369 gm/m3/4H,NULL,"Farm Chemicals Handbook., -(C228), 1991",Paclobutrazol,
73671,rat,LD50,skin,&gt;1 gm/kg,NULL,"Pesticide Manual., 9(644), 1991",Paclobutrazol,
73671,mouse,LD50,oral,490 mg/kg,NULL,"Pesticide Manual., 9(644), 1991",Paclobutrazol,
73671,rabbit,LD50,oral,840 mg/kg,NULL,"Pesticide Manual., 9(644), 1991",Paclobutrazol,
73671,rabbit,LD50,skin,&gt;1 gm/kg,NULL,"Pesticide Manual., 9(644), 1991",Paclobutrazol,
73671,guinea pig,LD50,oral,400 mg/kg,NULL,"Pesticide Manual., 9(644), 1991",Paclobutrazol,
73671,duck,LD50,oral,&gt;7900 mg/kg,NULL,"Pesticide Manual., 9(644), 1991",Paclobutrazol,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
73672,rat,LD50,oral,&gt;10 gm/kg,NULL,"Proceedings of the British Crop Protection Conference - Weeds., -(47), 1982",Isoxaben,
73672,rat,LC50,inhalation,&gt;1990 mg/m3,NULL,"Proceedings of the British Crop Protection Conference - Weeds., -(47), 1982",Isoxaben,
73672,rat,LD50,intraperitoneal,&gt;2 gm/kg,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A670(1984)",Isoxaben,
73672,mouse,LD50,oral,&gt;10 gm/kg,NULL,"Proceedings of the British Crop Protection Conference - Weeds., -(47), 1982",Isoxaben,
73672,mouse,LD50,intraperitoneal,&gt;5 gm/kg,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A670(1984)",Isoxaben,
73672,dog,LD50,oral,&gt;5 gm/kg,NULL,"Defense des Vegetaux., 39(233)(2), 1985",Isoxaben,
73672,rabbit,LD50,skin,&gt;200 mg/kg,NULL,"Proceedings of the British Crop Protection Conference - Weeds., -(47), 1982",Isoxaben,
73672,quail,LD50,oral,&gt;2 gm/kg,NULL,"Pesticide Manual., 9(510), 1991",Isoxaben,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
7430,rat,LD50,oral,2400 mg/kg,BEHAVIORAL: TREMOR; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA,"Office of Toxic Substances Report., OTS","2,6-Dichloro-4-nitroaniline",
7430,mouse,LD50,oral,1500 mg/kg,NULL,"Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(343), 1966","2,6-Dichloro-4-nitroaniline",
7430,mouse,LD50,skin,&gt;5 gm/kg,NULL,"Pesticide Manual., 9(265), 1991","2,6-Dichloro-4-nitroaniline",
7430,mouse,LD50,intravenous,56 mg/kg,NULL,"U.S. Army Armament Research & Development Command, Chemical Systems Laboratory, NIOSH Exchange Chemicals., NX#03022","2,6-Dichloro-4-nitroaniline",
7430,mouse,LD50,unreported,4490 mg/kg,BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: EXCITEMENT; BEHAVIORAL: ATAXIA,"Gigiena i Sanitariya.  For English translation, see HYSAAV., 54(11)(4), 1989","2,6-Dichloro-4-nitroaniline",
7430,guinea pig,LD50,oral,1450 mg/kg,NULL,"Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(343), 1966","2,6-Dichloro-4-nitroaniline",
7430,duck,LD50,oral,&gt;2 gm/kg,NULL,"Pesticide Manual., 9(265), 1991","2,6-Dichloro-4-nitroaniline",
7430,mammal (species unspecified),LD50,unreported,1500 mg/kg,NULL,"Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(87), 1971","2,6-Dichloro-4-nitroaniline",
7430,rat,LC50,inhalation,&gt;21600 mg/m3/1,NULL,"Pesticide Manual., 9(265), 1991","2,6-Dichloro-4-nitroaniline",
7430,rabbit,LD50,skin,&gt;2 gm/kg,NULL,"Pesticide Manual., 9(265), 1991","2,6-Dichloro-4-nitroaniline",
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
784,child,LDLo,oral,12 mL/kg,"BEHAVIORAL: SLEEP; LUNGS, THORAX, OR RESPIRATION: ACUTE PULMONARY EDEMA; GASTROINTESTINAL: OTHER CHANGES","American Journal of Forensic Medicine and Pathology., 15(44), 1994",Hydrogen Peroxide,
784,man,TDLo,parenteral,5714 uL/kg,"CARDIAC: PULSE RATE INCREASE WITHOUT FALL IN BP; LUNGS, THORAX, OR RESPIRATION: ACUTE PULMONARY EDEMA","Intensive Care Medicine., 21(287), 1995",Hydrogen Peroxide,
784,rat,LD50,oral,1518 mg/kg,BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY),"Toho Igakkai Zasshi.  Journal of Medical Society of Toho University., 23(531), 1976",Hydrogen Peroxide,
784,women,LDLo,oral,2626 ug/kg,"BEHAVIORAL: COMA; LUNGS, THORAX, OR RESPIRATION: CYANOSIS; GASTROINTESTINAL: NAUSEA OR VOMITING","Sudebno-Meditsinskaya Ekspertiza.  Forensic Medical Examination., 17(1)(53), 1974",Hydrogen Peroxide,
784,man,LDLo,oral,1429 mg/kg,BEHAVIORAL: COMA; GASTROINTESTINAL: CHANGE IN STRUCTURE OR FUNCTION OF ESOPHAGUS; GASTROINTESTINAL: NAUSEA OR VOMITING,"Sudebno-Meditsinskaya Ekspertiza.  Forensic Medical Examination., 17(1)(53), 1974",Hydrogen Peroxide,
784,women,TDLo,oral,1200 mg/kg,GASTROINTESTINAL: GASTRITIS; GASTROINTESTINAL: NAUSEA OR VOMITING,"Annals of Emergency Medicine., 21(1391), 1992 [PMID:1416338]",Hydrogen Peroxide,
784,rat,LD50,skin,3 gm/kg,NULL,"Spravochnik po Toksikologii i Gigienicheskim Normativam, -(39), 1999",Hydrogen Peroxide,
784,mouse,LD50,intravenous,&gt;50 gm/kg,NULL,"Hunan Yixueyuan Xuebao.  Journal of Hunan Medical College., 5(39), 1980",Hydrogen Peroxide,
784,rabbit,LD50,oral,820 mg/kg,GASTROINTESTINAL: PERITONITIS; BLOOD: PIGMENTED OR NUCLEATED RED BLLOD CELLS; BLOOD: CHANGES IN LEUCOCYTE (WBC) COUNT,"Spravochnik po Toksikologii i Gigienicheskim Normativam, -(39), 1999",Hydrogen Peroxide,
784,women,TDLo,oral,9460 mg/kg,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: CYANOSIS; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","Annals of Emergency Medicine., 18(778), 1989 [PMID:2735599]",Hydrogen Peroxide,
784,child,LDLo,oral,9 mL/kg,"BRAIN AND COVERINGS: OTHER DEGENERATIVE CHANGES; PERIPHERAL NERVE AND SENSATION: SPASTIC PARALYSIS WITH OR WITHOUT SENSORY CHANGE; LUNGS, THORAX, OR RESPIRATION: CYANOSIS","American Journal of Forensic Medicine and Pathology., 15(44), 1994",Hydrogen Peroxide,
784,child,LDLo,oral,8500 mg/kg,BRAIN AND COVERINGS: OTHER DEGENERATIVE CHANGES; PERIPHERAL NERVE AND SENSATION: SPASTIC PARALYSIS WITH OR WITHOUT SENSORY CHANGE; BLOOD: HEMORRHAGE,"Critical Care Medicine., 20(543), 1992 [PMID:1559371]",Hydrogen Peroxide,
784,rat,LD50,oral,910 mg/kg,GASTROINTESTINAL: PERITONITIS; BLOOD: PIGMENTED OR NUCLEATED RED BLLOD CELLS; BLOOD: CHANGES IN LEUCOCYTE (WBC) COUNT,"Spravochnik po Toksikologii i Gigienicheskim Normativam, -(39), 1999",Hydrogen Peroxide,
784,rat,LD50,oral,376 mg/kg,GASTROINTESTINAL: PERITONITIS; BLOOD: PIGMENTED OR NUCLEATED RED BLLOD CELLS; BLOOD: CHANGES IN LEUCOCYTE (WBC) COUNT,"Spravochnik po Toksikologii i Gigienicheskim Normativam, -(39), 1999",Hydrogen Peroxide,
784,rat,LC50,inhalation,2 gm/m3/4H,"LUNGS, THORAX, OR RESPIRATION: PULMONARY EMBOLI","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 21(10)(22), 1977",Hydrogen Peroxide,
784,rat,LD50,skin,4060 mg/kg,"LUNGS, THORAX, OR RESPIRATION: PULMONARY EMBOLI","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 21(10)(22), 1977",Hydrogen Peroxide,
784,rat,LD50,subcutaneous,620 mg/kg,NULL,"Gigiena i Sanitariya.  For English translation, see HYSAAV., 48(6)(28), 1983",Hydrogen Peroxide,
784,mouse,LD50,oral,2 gm/kg,NULL,"Gigiena i Sanitariya.  For English translation, see HYSAAV., 48(6)(28), 1983",Hydrogen Peroxide,
784,mouse,LCLo,inhalation,227 ppm,NULL,"Archives of Environmental Health., 4(327), 1962 [PMID:13917392]",Hydrogen Peroxide,
784,mouse,LD50,skin,12 gm/kg,NULL,"Gigiena i Sanitariya.  For English translation, see HYSAAV., 48(6)(28), 1983",Hydrogen Peroxide,
784,mouse,LD50,intraperitoneal,880 mg/kg,NULL,"Gigiena i Sanitariya.  For English translation, see HYSAAV., 48(6)(28), 1983",Hydrogen Peroxide,
784,mouse,LD50,subcutaneous,1072 mg/kg,NULL,"Gigiena i Sanitariya.  For English translation, see HYSAAV., 48(6)(28), 1983",Hydrogen Peroxide,
784,rabbit,LDLo,skin,500 mg/kg,BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD,"U.S. Army, Chemical Corps Medical Laboratories Research Reports., #75(1951)",Hydrogen Peroxide,
784,rabbit,LD50,intravenous,15 gm/kg,BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD,"U.S. Army, Chemical Corps Medical Laboratories Research Reports., #75(1951)",Hydrogen Peroxide,
784,pig,LDLo,skin,2 gm/kg,BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD,"U.S. Army, Chemical Corps Medical Laboratories Research Reports., #75(1951)",Hydrogen Peroxide,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
  ﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
8158,rat,LD50,oral,&gt;5 gm/kg,NULL,"Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 24(421), 1999",Nonanoic acid,
8158,rat,LD50,skin,&gt;2 gm/kg,NULL,"Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 24(421), 1999",Nonanoic acid,
8158,mouse,LD50,oral,&gt;5 gm/kg,NULL,"Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 24(421), 1999",Nonanoic acid,
8158,mouse,LD50,intravenous,224 mg/kg,BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD,"Acta Pharmacologica et Toxicologica., 18(141), 1961 [PMID:14482340]",Nonanoic acid,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
8268,women,TDLo,oral,800 uL/kg,"SENSE ORGANS AND SPECIAL SENSES: MIOSIS (PUPILLARY CONSTRICTION): EYE; BEHAVIORAL: EXCITEMENT; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","Gekkan Yakuji.  Pharmaceuticals Monthly., 34(1232), 1992",Dicofol,
8268,rat,LD50,oral,575 mg/kg,NULL,"World Review of Pest Control., 9(119), 1970",Dicofol,
8268,rat,LC50,inhalation,&gt;5 gm/m3/4H,NULL,"Pesticide Manual., 9(267), 1991",Dicofol,
8268,rat,LD50,skin,100 mg/kg,NULL,"World Review of Pest Control., 9(119), 1970",Dicofol,
8268,rat,LD50,intraperitoneal,1150 mg/kg,NULL,"Toxicology and Applied Pharmacology., 15(30), 1969 [PMID:5798730]",Dicofol,
8268,mouse,LD50,oral,420 mg/kg,NULL,"Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 19(9)(55), 1975",Dicofol,
8268,dog,LD50,oral,4 gm/kg,NULL,"VM/SAC, Veterinary Medicine and Small Animal Clinician., 74(1119), 1979 [PMID:260541]",Dicofol,
8268,rabbit,LD50,oral,1810 mg/kg,BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY),"Toxicology and Applied Pharmacology., 1(119), 1959",Dicofol,
8268,rabbit,LD50,skin,1870 mg/kg,NULL,"Guide to the Chemicals Used in Crop Protection., 6(195), 1973",Dicofol,
8268,guinea pig,LD50,oral,1810 mg/kg,NULL,"Wirksubstanzen der Pflanzenschutz und Schadlingsbekampfungsmittel, Perkow, W., Berlin, Verlag Paul Parey, 1971-1976, -(-), 1971/1976",Dicofol,
8268,chicken,LD50,oral,4365 mg/kg,NULL,"Veterinariya.  Veterinary Science., 60(10)(64), 1984",Dicofol,
8268,mammal (species unspecified),LD50,unreported,433 mg/kg,NULL,"Gigiena i Sanitariya.  For English translation, see HYSAAV., 38(8)(101), 1973",Dicofol,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
  ﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
8427,rat,LD50,oral,344 mg/kg,NULL,"Acute Toxicity Data. Journal of the American College of Toxicology, Part B., 1(177), 1992",Dichlorprop,
8427,rat,LC,inhalation,&gt;1600 mg/m3,BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY),"Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 27(9)(50), 1983",Dichlorprop,
8427,rat,LD50,skin,1880 mg/kg,BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY),"Gigiena i Sanitariya.  For English translation, see HYSAAV., 50(9)(22), 1985",Dichlorprop,
8427,mouse,LD50,oral,309 mg/kg,NULL,"Roczniki Panstwowego Zakladu Higieny., 31(373), 1980 [PMID:7433826]",Dichlorprop,
8427,mouse,LD50,skin,1400 mg/kg,NULL,"Pesticide Index, Frear, E.H., ed., State College, PA, College Science Pub., 1969, 5(76), 1976",Dichlorprop,
8427,mouse,LD50,subcutaneous,1400 mg/kg,NULL,"Prehled Prumyslove Toxikologie; Organicke Latky, Marhold, J., Prague, Czechoslovakia, Avicenum, 1986, -(547), 1986",Dichlorprop,
8427,guinea pig,LD50,oral,620 mg/kg,BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY); BEHAVIORAL: COMA,"Gigiena i Sanitariya.  For English translation, see HYSAAV., 50(9)(22), 1985",Dichlorprop,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
  ﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
86102,rat,LD50,oral,3352 mg/kg,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: ATAXIA; KIDNEY, URETER, AND BLADDER: URINE VOLUME INCREASED","National Technical Information Service., OTS0545183",Tebuconazole,
86102,rat,LC50,inhalation,&gt;800 mg/m3/4H,NULL,"Pesticide Manual., 9(785), 1991",Tebuconazole,
86102,rat,LD50,skin,&gt;5 gm/kg,NULL,"Farm Chemicals Handbook., -(C294), 1991",Tebuconazole,
86102,rat,LD50,intraperitoneal,395 mg/kg,BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CHANGES IN MOTOR ACTIVITY (SPECIFIC ASSAY); BEHAVIORAL: ATAXIA,"National Technical Information Service., OTS0545183",Tebuconazole,
86102,mouse,LD50,oral,1615 mg/kg,BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CHANGES IN MOTOR ACTIVITY (SPECIFIC ASSAY); BEHAVIORAL: ATAXIA,"National Technical Information Service., OTS0545183",Tebuconazole,
86102,rabbit,LD50,oral,1 gm/kg,BEHAVIORAL: FOOD INTAKE (ANIMAL),"National Technical Information Service., OTS0545183",Tebuconazole,
86102,chicken,LD50,oral,4488 mg/kg,NULL,"Pesticide Manual., 9(785), 1991",Tebuconazole,
