"cid","organism","testtype","route","dose_mg_per_kg","effect","reference","cmpdname"
"3496","mouse","LD50","intraperitoneal",130,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","Toxicology Letters., 1000(Sp","Glyphosate"
"3496","rabbit","LD50","oral",3800,"NULL","Pesticide & Toxic Chemical News., 7(6), 1978","Glyphosate"
"3496","rabbit","LD50","skin",7940,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A222(1984)","Glyphosate"
"3496","quail","LD50","oral",4640,"NULL","Pesticide Manual., 9(459), 1991","Glyphosate"
"3496","man","TDLo","oral",1214,"CARDIAC: CHANGE IN RATE; VASCULAR: BP LOWERING NOT CHARACTERIZED IN AUTONOMIC SECTION; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","Human & Experimental Toxicology., 10(103), 1991 [PMID:1675099]","Glyphosate"
"36565","rat","LD50","oral",2500,"NULL","Proceedings, Southern Weed Science Society., 24(58), 1971","Butralin"
"36565","rabbit","LD50","skin",200,"NULL","Farm Chemicals Handbook., -(C55), 1991","Butralin"
"36565","mammal (species unspecified)","LD50","oral",12600,"NULL","Defense des Vegetaux., 32(125), 1978","Butralin"
"37123","rat","LD50","oral",4640,"NULL","Prehled Prumyslove Toxikologie; Organicke Latky, Marhold, J., Prague, Czechoslovakia, Avicenum, 1986, -(968), 1986","Diflubenzuron"
"37123","rat","LD50","intraperitoneal",7500,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S159), 1992","Diflubenzuron"
"37123","rat","LD50","subcutaneous",3400,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S159), 1992","Diflubenzuron"
"37123","mouse","LD50","oral",4640,"NULL","Special Publication of the Entomological Society of America., 78-1(20), 1978","Diflubenzuron"
"37123","mouse","LD50","skin",6200,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S159), 1992","Diflubenzuron"
"37123","mouse","LD50","intraperitoneal",2150,"NULL","Prehled Prumyslove Toxikologie; Organicke Latky, Marhold, J., Prague, Czechoslovakia, Avicenum, 1986, -(968), 1986","Diflubenzuron"
"37123","mouse","LD50","unreported",4600,"NULL","Tsitologiya i Genetika.  Cytology and Genetics.  For English translation, see CYGEDX., 16(1)(45), 1982","Diflubenzuron"
"37175","rat","LD50","oral",227,"BEHAVIORAL: MUSCLE WEAKNESS; BEHAVIORAL: ATAXIA; SKIN AND APPENDAGES (SKIN): HAIR: OTHER","Arzneimittel-Forschung. Drug Research., 31(309), 1981 [PMID:7194648]","Enilconazole"
"37175","rat","LD50","skin",4200,"NULL","Pesticide Manual., 9(482), 1991","Enilconazole"
"37175","rat","LD50","intraperitoneal",155,"BEHAVIORAL: MUSCLE WEAKNESS; BEHAVIORAL: ATAXIA; SKIN AND APPENDAGES (SKIN): HAIR: OTHER","Arzneimittel-Forschung. Drug Research., 31(309), 1981 [PMID:7194648]","Enilconazole"
"37175","dog","LD50","oral",640,"GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","Arzneimittel-Forschung. Drug Research., 31(309), 1981 [PMID:7194648]","Enilconazole"
"37175","rabbit","LD50","skin",4200,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A230(1983)","Enilconazole"
"37517","rat","LD50","oral",3500,"NULL","Pesticide Manual., 9(501), 1991","Iprodione"
"37517","rat","LDLo","skin",2500,"NULL","Defense des Vegetaux., 30(124), 1976","Iprodione"
"37517","rat","LD50","intraperitoneal",1700,"NULL","Defense des Vegetaux., 30(124), 1976","Iprodione"
"37517","quail","LD50","oral",930,"NULL","Pesticide Manual., 9(501), 1991","Iprodione"
"37517","duck","LD50","oral",10400,"NULL","Pesticide Manual., 9(501), 1991","Iprodione"
"3830","mouse","LD50","intraperitoneal",450,"NULL","Nippon Yakurigaku Zasshi.  Japanese Journal of Pharmacology., 61(2)(43S), 1965","Kinetin"
"38479","rat","LD50","oral",1050,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A314(1984)","Pendimethalin"
"38479","rat","LD50","intraperitoneal",500,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CHANGES IN MOTOR ACTIVITY (SPECIFIC ASSAY)","Indian Journal of Experimental Biology., 25(463), 1987 [PMID:3436644]","Pendimethalin"
"38479","mouse","LD50","oral",1340,"NULL","Pesticide Manual., 9(656), 1991","Pendimethalin"
"38479","rabbit","LD50","skin",2260,"NULL","Farm Chemicals Handbook., -(C254), 1991","Pendimethalin"
"38479","mouse","LD50","intraperitoneal",220,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CHANGES IN MOTOR ACTIVITY (SPECIFIC ASSAY)","Indian Journal of Experimental Biology., 25(463), 1987 [PMID:3436644]","Pendimethalin"
"38687","rat","LD50","oral",563,"NULL","Pesticide Manual., 9(262), 1991","Diclofop"
"39327","dog","LD50","oral",5,"NULL","Pesticide Manual., 9(643), 1991","Oxyfluorfen"
"39385","rat","LD50","oral",363,"NULL","Defense des Vegetaux., 31(97), 1977","Triadimefon"
"39385","dog","LD50","oral",500,"NULL","Pesticide Manual., 9(831), 1991","Triadimefon"
"39385","rabbit","LD50","oral",500,"NULL","Wirksubstanzen der Pflanzenschutz und Schadlingsbekampfungsmittel, Perkow, W., Berlin, Verlag Paul Parey, 1971-1976, -(-), 1971/1976","Triadimefon"
"39385","quail","LD50","oral",1750,"NULL","Pesticide Manual., 9(831), 1991","Triadimefon"
"39965","rat","LD50","oral",1690,"NULL","Agricultural Chemicals, Thomson, W.T., 4 vols., Fresno, CA, Thomson Publications, 1976/77 revision, 2(135), 1977","Hexazinone"
"39965","rat","LD50","skin",5278,"NULL","Farm Chemicals Handbook., -(C163), 1991","Hexazinone"
"39965","rat","LD50","intraperitoneal",530,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA","Fundamental and Applied Toxicology., 4(603), 1984","Hexazinone"
"39965","rabbit","LD50","skin",5278,"NULL","Pesticide Manual., 9(472), 1991","Hexazinone"
"39965","guinea pig","LD50","oral",860,"NULL","Pesticide & Toxic Chemical News., 9(21), 1980","Hexazinone"
"39965","quail","LD50","oral",2258,"NULL","Prehled Prumyslove Toxikologie; Organicke Latky, Marhold, J., Prague, Czechoslovakia, Avicenum, 1986, -(881), 1986","Hexazinone"
"39965","quail","LD50","intraperitoneal",2258,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA","Fundamental and Applied Toxicology., 4(603), 1984","Hexazinone"
"4004","man","LDLo","oral",471,"BEHAVIORAL: COMA; VASCULAR: BP LOWERING NOT CHARACTERIZED IN AUTONOMIC SECTION; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Archiv fuer Toxikologie., 23(11), 1967","Malathion"
"4004","women","LDLo","oral",246,"VASCULAR: BP LOWERING NOT CHARACTERIZED IN AUTONOMIC SECTION; LUNGS, THORAX, OR RESPIRATION: CHRONIC PULMONARY EDEMA; SKIN AND APPENDAGES (SKIN): DERMATITIS, OTHER: AFTER SYSTEMIC EXPOSURE","Archives of Environmental Health., 33(240), 1978 [PMID:568457]","Malathion"
"4004","rat","LD50","oral",290,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(56), 1982","Malathion"
"4004","rat","LD50","skin",4444,"NULL","Proceedings of the Annual Meeting of the New Jersey Mosquito Extermination Association., -(155), 1957","Malathion"
"4004","rat","LD50","intraperitoneal",250,"NULL","Arzneimittel-Forschung. Drug Research., 22(1926), 1972 [PMID:4679066]","Malathion"
"4004","rat","LD50","subcutaneous",400,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Toksikologiya Novykh Promyshlennykh Khimicheskikh Veshchestv.  Toxicology of New Industrial Chemical Substances.  For English translation, see TNICS*., 7(122), 1965","Malathion"
"4004","rat","LD50","intravenous",50,"NULL","Arzneimittel-Forschung. Drug Research., 5(626), 1955 [PMID:13293054]","Malathion"
"4004","rat","LD50","unreported",450,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 50(3)(4), 1985","Malathion"
"4004","mouse","LD50","oral",190,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(56), 1982","Malathion"
"4004","mouse","LD50","skin",2330,"NULL","Agricultural and Biological Chemistry., 27(684), 1963","Malathion"
"4004","mouse","LD50","intraperitoneal",193,"NULL","Proceedings of the Society for Experimental Biology and Medicine., 129(699), 1968 [PMID:5725078]","Malathion"
"4004","mouse","LD50","subcutaneous",221,"NULL","Osaka Igaku Zasshi., 71(6099), 1959","Malathion"
"4004","mouse","LD50","intravenous",184,"NULL","Bratislavske Lekarske Listy., 38(151), 1958","Malathion"
"4004","mouse","LD50","unreported",375,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 50(3)(4), 1985","Malathion"
"4004","dog","LD50","intraperitoneal",1857,"NULL","Toxicology and Applied Pharmacology., 15(244), 1969 [PMID:5798729]","Malathion"
"4004","rabbit","LDLo","oral",1200,"LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","U.S. Army, Environmental Hygiene Agency Reports., 99-002-74/1976","Malathion"
"4004","rabbit","LD50","skin",4100,"NULL","Pesticide Index, Frear, E.H., ed., State College, PA, College Science Pub., 1969, 5(142), 1976","Malathion"
"4004","rabbit","LD50","subcutaneous",280,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Toksikologiya Novykh Promyshlennykh Khimicheskikh Veshchestv.  Toxicology of New Industrial Chemical Substances.  For English translation, see TNICS*., 7(122), 1965","Malathion"
"4004","guinea pig","LD50","skin",6700,"NULL","Toxicological Information on Cyanamid Insecticides., 8/1966","Malathion"
"4004","guinea pig","LD50","intraperitoneal",271,"NULL","Naunyn-Schmiedeberg's Archiv fuer Experimentelle Pathologie und Pharmakologie., 236(202), 1959","Malathion"
"4004","guinea pig","LD50","subcutaneous",450,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Toksikologiya Novykh Promyshlennykh Khimicheskikh Veshchestv.  Toxicology of New Industrial Chemical Substances.  For English translation, see TNICS*., 7(122), 1965","Malathion"
"4004","hamster","LD50","intraperitoneal",2400,"NULL","Archives of Toxicology., 58(152), 1986 [PMID:3964078]","Malathion"
"4004","chicken","LD50","oral",600,"BEHAVIORAL: FOOD INTAKE (ANIMAL)","Indian Journal of Experimental Biology., 9(455), 1971 [PMID:5147170]","Malathion"
"4004","domestic animals - goat/sheep","LD50","oral",500,"NULL","Wirksubstanzen der Pflanzenschutz und Schadlingsbekampfungsmittel, Perkow, W., Berlin, Verlag Paul Parey, 1971-1976, -(-), 1971/1976","Malathion"
"4004","cattle","LD50","oral",53,"PERIPHERAL NERVE AND SENSATION: FASCICULATIONS; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: REGIDITY","Indian Veterinary Journal., 56(650), 1979","Malathion"
"4004","cattle","LD50","unreported",53,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: EXCITEMENT; BEHAVIORAL: CHANGES IN MOTOR ACTIVITY (SPECIFIC ASSAY)","Indian Journal of Animal Sciences., 49(314), 1979","Malathion"
"4004","mammal (species unspecified)","LD50","unreported",500,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(357), 1971","Malathion"
"4004","bird - wild","LD50","oral",400,"NULL","Archives of Environmental Contamination and Toxicology., 12(355), 1983 [PMID:6882015]","Malathion"
"4004","guinea pig","LD50","oral",570,"NULL","Arzneimittel-Forschung. Drug Research., 5(626), 1955 [PMID:13293054]","Malathion"
"40087","rat","LD50","oral",5350,"BEHAVIORAL: EXCITEMENT","Gigiena i Sanitariya.  For English translation, see HYSAAV., 49(1)(72), 1984","Thidiazuron"
"40087","rat","LD50","intraperitoneal",4200,"NULL","Farm Chemicals Handbook., -(C118), 1991","Thidiazuron"
"40087","mouse","LD50","oral",3740,"BEHAVIORAL: EXCITEMENT","Gigiena i Sanitariya.  For English translation, see HYSAAV., 49(1)(72), 1984","Thidiazuron"
"40087","rabbit","LD50","oral",7100,"BEHAVIORAL: EXCITEMENT","Gigiena i Sanitariya.  For English translation, see HYSAAV., 49(1)(72), 1984","Thidiazuron"
"40087","guinea pig","LD50","oral",2813,"BEHAVIORAL: EXCITEMENT","Gigiena i Sanitariya.  For English translation, see HYSAAV., 49(1)(72), 1984","Thidiazuron"
"40326","rat","LD50","subcutaneous",6600,"BEHAVIORAL: TREMOR; BEHAVIORAL: ATAXIA","Bochu Kagaku.  Scientific Pest Control., 41(143), 1976","Permethrin"
"40326","rat","LD","intravenous",270,"NULL","Nature., 246(169), 1973 [PMID:4586114]","Permethrin"
"40326","rat","LD50","unreported",537,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; BEHAVIORAL: COMA","Gigiena i Sanitariya.  For English translation, see HYSAAV., 53(9)(69), 1988","Permethrin"
"40326","mouse","LD50","oral",424,"NULL","Ecotoxicology and Environmental Safety., 18(27), 1989 [PMID:2776687]","Permethrin"
"40326","mouse","LD50","intraperitoneal",429,"NULL","Ecotoxicology and Environmental Safety., 18(27), 1989 [PMID:2776687]","Permethrin"
"40326","mouse","LD50","intravenous",31,"NULL","Toxicology and Applied Pharmacology., 66(153), 1982 [PMID:7164094]","Permethrin"
"40326","mouse","LD50","unreported",680,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; BEHAVIORAL: COMA","Gigiena i Sanitariya.  For English translation, see HYSAAV., 53(9)(69), 1988","Permethrin"
"40326","quail","LD50","oral",13500,"NULL","Defense des Vegetaux., 32(168), 1978","Permethrin"
"40326","duck","LD50","oral",11300,"NULL","Defense des Vegetaux., 32(168), 1978","Permethrin"
"40326","rat","LD","intravenous",270,"BEHAVIORAL: TREMOR; BEHAVIORAL: REGIDITY; BEHAVIORAL: AGGRESSION","Archives of Toxicology., 45(325), 1980 [PMID:7447703]","Permethrin"
"40326","mouse","LD50","oral",214,"BEHAVIORAL: TREMOR; BEHAVIORAL: ATAXIA","Bochu Kagaku.  Scientific Pest Control., 41(143), 1976","Permethrin"
"40326","mouse","LD50","intraperitoneal",925,"NULL","Journal of Agricultural and Food Chemistry., 25(9), 1977","Permethrin"
"40326","man","TDLo","oral",2270,"BEHAVIORAL: COMA; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","Journal of Toxicology, Clinical Toxicology., 36(57), 1998 [PMID:9541045]","Permethrin"
"40326","rat","LD50","oral",383,"NULL","National Technical Information Service., AD-A047-284","Permethrin"
"40326","rat","LD50","skin",1750,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 53(9)(69), 1988","Permethrin"
"40326","rat","LD","intravenous",270,"BEHAVIORAL: TREMOR; BEHAVIORAL: REGIDITY; BEHAVIORAL: AGGRESSION","Archives of Toxicology., 45(325), 1980 [PMID:7447703]","Permethrin"
"40585","rat","LD50","skin",800,"NULL","Journal of Environmental Pathology and Toxicology., 2(3)(751), 1979","Deltamethrin"
"40585","mouse","LD50","oral",20,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; KIDNEY, URETER, AND BLADDER: URINE VOLUME INCREASED","Journal of Environmental Biology., 12(45), 1991","Deltamethrin"
"40585","mouse","LD50","intraperitoneal",10,"NULL","EHP, Environmental Health Perspectives., 21(285), 1977 [PMID:612453]","Deltamethrin"
"40585","duck","LD50","oral",4640,"NULL","Pesticide Manual., 9(232), 1991","Deltamethrin"
"4130","rat","LD50","skin",67,"NULL","World Review of Pest Control., 4(36), 1965","Methyl parathion"
"4130","rat","LD50","subcutaneous",6,"NULL","Journal of Economic Entomology., 50(356), 1957","Methyl parathion"
"4130","rat","LD50","intravenous",9,"NULL","National Technical Information Service., PB277-077","Methyl parathion"
"4130","rat","LD50","unreported",10,"NULL","Nippon Yakurigaku Zasshi.  Japanese Journal of Pharmacology., 74(41P), 1978","Methyl parathion"
"4130","mouse","LD50","subcutaneous",18,"NULL","Bratislavske Lekarske Listy., 38(151), 1958","Methyl parathion"
"4130","mouse","LD50","intracrebral",47,"NULL","Pesticide Biochemistry and Physiology., 8(302), 1978","Methyl parathion"
"4130","mouse","LD50","unreported",23,"NULL","Bulletin of the World Health Organization., 44(31), 1971 [PMID:5315349]","Methyl parathion"
"4130","dog","LD50","oral",90,"GASTROINTESTINAL: NAUSEA OR VOMITING","Proceedings of the European Society of Toxicology., 16(273), 1975","Methyl parathion"
"4130","rabbit","LD50","oral",420,"NULL","National Technical Information Service., PB241-840","Methyl parathion"
"4130","rabbit","LD50","skin",300,"NULL","Quarterly Bulletin--Association of Food and Drug Officials of the United States., 16(3), 1952","Methyl parathion"
"4130","guinea pig","LD50","oral",1270,"NULL","National Technical Information Service., PB241-840","Methyl parathion"
"4130","guinea pig","LD50","intravenous",50,"NULL","National Technical Information Service., PB241-840","Methyl parathion"
"4130","duck","LD50","oral",10,"NULL","Down to Earth., 35(25), 1979","Methyl parathion"
"4130","duck","LD50","skin",54,"NULL","Toxicology and Applied Pharmacology., 47(451), 1979 [PMID:442090]","Methyl parathion"
"4130","mammal (species unspecified)","LD50","oral",57,"BEHAVIORAL: TREMOR; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","National Technical Information Service., PB288-416","Methyl parathion"
"4130","mammal (species unspecified)","LD50","unreported",25,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(327), 1971","Methyl parathion"
"4130","bird - wild","LD50","oral",5,"NULL","Journal de Toxicologie Clinique et Experimentale., 6(3)(175), 1986","Methyl parathion"
"4130","mouse","LD50","skin",1200,"NULL","Journal of Toxicology and Environmental Health., 9(491), 1982 [PMID:7097799]","Methyl parathion"
"41381","dog","LD50","oral",200,"NULL","Pesticide Manual., 9(340), 1991","Ethalfluralin"
"41381","cat","LD50","oral",200,"NULL","Pesticide Manual., 9(340), 1991","Ethalfluralin"
"41381","quail","LD50","oral",200,"NULL","Pesticide Manual., 9(340), 1991","Ethalfluralin"
"41381","duck","LD50","oral",200,"NULL","Pesticide Manual., 9(340), 1991","Ethalfluralin"
"41428","rat","LD50","oral",630,"NULL","Farm Chemicals Handbook., -(C310), 1991","Triclopyr"
"41428","rabbit","LD50","oral",550,"NULL","Pesticide Manual., 9(844), 1991","Triclopyr"
"41428","guinea pig","LD50","oral",310,"NULL","Pesticide Manual., 9(844), 1991","Triclopyr"
"41428","duck","LD50","oral",1693,"NULL","Down to Earth., 35(25), 1979","Triclopyr"
"4169","rat","LD50","oral",2200,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 14(103), 1989","Metolachlor"
"4169","rat","LD50","skin",3170,"NULL","Materialy Sesji Naukowej Instytutu Ochrony Roslin, 18(341), 1979","Metolachlor"
"4169","rat","LD50","intraperitoneal",620,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 14(103), 1989","Metolachlor"
"4169","rat","LD50","unreported",3170,"NULL","Agrokhimiya. Agricultural Chemistry., (5)(138), 1980","Metolachlor"
"4169","mouse","LD50","oral",1150,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 14(103), 1989","Metolachlor"
"4169","mouse","LD50","intraperitoneal",410,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 14(103), 1989","Metolachlor"
"4169","mouse","LD50","subcutaneous",2400,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 14(103), 1989","Metolachlor"
"4169","duck","LD50","oral",2510,"NULL","Farm Chemicals Handbook., -(C203), 1991","Metolachlor"
"42586","rat","LD50","oral",566,"NULL","Journal of Hygiene, Epidemiology, Microbiology, and Immunology., 35(375), 1991 [PMID:1804868]","Metalaxyl"
"42586","rat","LD50","skin",3100,"NULL","Pesticide Manual., 9(554), 1991","Metalaxyl"
"43079","dog","LD50","oral",500,"NULL","Pesticide Manual., 9(418), 1991","Fluridone"
"43079","cat","LD50","oral",250,"NULL","Pesticide Manual., 9(418), 1991","Fluridone"
"43079","rabbit","LD50","skin",500,"NULL","Pesticide Manual., 9(418), 1991","Fluridone"
"43226","rat","LD50","oral",2500,"NULL","Defense des Vegetaux., 34(17), 1980","Fenarimol"
"43226","mouse","LD50","oral",4500,"NULL","Defense des Vegetaux., 34(17), 1980","Fenarimol"
"43226","dog","LD50","oral",200,"NULL","Pesticide Manual., 9(362), 1991","Fenarimol"
"43226","bird - wild","LD50","oral",200,"NULL","Pesticide Manual., 9(362), 1991","Fenarimol"
"43234","rat","LD50","oral",1517,"NULL","Proceedings-British Crop Protection Conference-Pests and Diseases., -(508), 1979","Propiconazole"
"44073","rat","LD50","oral",1370,"NULL","Pesticide Manual., 9(6), 1991","Acifluorfen"
"44073","mouse","LD50","oral",1370,"NULL","Pesticide Manual., 9(6), 1991","Acifluorfen"
"44073","rabbit","LD50","skin",3680,"NULL","Pesticide Manual., 9(6), 1991","Acifluorfen"
"44073","quail","LD50","oral",325,"NULL","Pesticide Manual., 9(6), 1991","Acifluorfen"
"44073","duck","LD50","oral",2821,"NULL","Pesticide Manual., 9(6), 1991","Acifluorfen"
"4420","rat","LD50","oral",92,"BEHAVIORAL: TREMOR; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","Acute Toxicity Data. Journal of the American College of Toxicology, Part B., 1(90), 1990","Naled"
"4420","rat","LD50","skin",800,"NULL","World Review of Pest Control., 9(119), 1970","Naled"
"4420","rat","LD50","intraperitoneal",35,"NULL","Bulletin of Environmental Contamination and Toxicology., 19(113), 1978 [PMID:75750]","Naled"
"4420","mouse","LD50","oral",222,"SENSE ORGANS AND SPECIAL SENSES: OTHER: EYE; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","Bulletin of Environmental Contamination and Toxicology., 19(113), 1978 [PMID:75750]","Naled"
"4420","mouse","LD50","skin",600,"NULL","Japan Pesticide Information., (8)(24), 1971","Naled"
"4420","mouse","LD50","intraperitoneal",84,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(56), 1982","Naled"
"4420","rabbit","LD50","skin",1100,"NULL","Pesticide Index, Frear, E.H., ed., State College, PA, College Science Pub., 1969, 5(161), 1976","Naled"
"4420","duck","LD50","oral",52,"NULL","Down to Earth., 35(25), 1979","Naled"
"4420","mammal (species unspecified)","LD50","oral",430,"NULL","Herba Polonica., 21(53), 1975","Naled"
"4618","rat","LD50","oral",30,"NULL","Naunyn-Schmiedeberg's Archiv fuer Experimentelle Pathologie und Pharmakologie., 234(352), 1958 [PMID:13600403]","Oxydemeton-methyl"
"4618","rat","LD50","skin",100,"NULL","World Review of Pest Control., 9(119), 1970","Oxydemeton-methyl"
"4618","rat","LD50","intraperitoneal",20,"NULL","Guide to the Chemicals Used in Crop Protection., 6(385), 1973","Oxydemeton-methyl"
"4618","rat","LD50","intravenous",47,"BEHAVIORAL: GENERAL ANESTHETIC","Biochemical Journal., 67(187), 1957 [PMID:13471532]","Oxydemeton-methyl"
"4618","rat","LD50","unreported",65,"NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(348), 1971","Oxydemeton-methyl"
"4618","mouse","LD50","oral",10,"NULL","Organophosphorus Pesticides: Organic and Biological Chemistry, Eto, M., Cleveland, OH, CRC Press, Inc.,  1974, -(197), 1974","Oxydemeton-methyl"
"4618","mouse","LD50","intraperitoneal",8,"NULL","Toxicology and Applied Pharmacology., 4(621), 1962 [PMID:13888059]","Oxydemeton-methyl"
"4618","guinea pig","LD50","oral",120,"NULL","Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(721), 1966","Oxydemeton-methyl"
"4618","guinea pig","LD50","intraperitoneal",30,"NULL","Toxicology and Applied Pharmacology., 4(621), 1962 [PMID:13888059]","Oxydemeton-methyl"
"4618","pigeon","LD50","oral",15,"NULL","Toxicology and Applied Pharmacology., 20(57), 1971 [PMID:5110827]","Oxydemeton-methyl"
"4618","chicken","LD50","oral",80,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD","Toxicology and Applied Pharmacology., 6(147), 1964","Oxydemeton-methyl"
"4618","quail","LD50","oral",84,"NULL","Toxicology and Applied Pharmacology., 20(57), 1971 [PMID:5110827]","Oxydemeton-methyl"
"4618","duck","LD50","oral",54,"NULL","Toxicology and Applied Pharmacology., 20(57), 1971 [PMID:5110827]","Oxydemeton-methyl"
"4618","bird - wild","LD50","oral",42,"NULL","Toxicology and Applied Pharmacology., 20(57), 1971 [PMID:5110827]","Oxydemeton-methyl"
"47326","rat","LD50","skin",870,"NULL","Pesticide Manual., 9(377), 1991","Fenpropathrin"
"47326","rat","LD50","intraperitoneal",180,"NULL","Japan Pesticide Information., (38)(21), 1981","Fenpropathrin"
"47326","rat","LD50","subcutaneous",900,"NULL","Japan Pesticide Information., (38)(21), 1981","Fenpropathrin"
"47326","mouse","LD50","oral",58,"NULL","Japan Pesticide Information., (38)(21), 1981","Fenpropathrin"
"47326","mouse","LD50","skin",740,"NULL","Japan Pesticide Information., (38)(21), 1981","Fenpropathrin"
"47326","mouse","LD50","intraperitoneal",210,"NULL","Japan Pesticide Information., (38)(21), 1981","Fenpropathrin"
"47326","mouse","LD50","subcutaneous",900,"NULL","Japan Pesticide Information., (38)(21), 1981","Fenpropathrin"
"47326","rabbit","LD50","oral",510,"NULL","Japan Pesticide Information., (38)(21), 1981","Fenpropathrin"
"47326","duck","LD50","oral",1089,"NULL","Pesticide Manual., 9(377), 1991","Fenpropathrin"
"47326","rat","LD50","oral",74,"NULL","JAT, Journal of Applied Toxicology., 17(353), 1997 [PMID:9418941]","Fenpropathrin"
"47326","rat","LD50","oral",18,"NULL","Pesticide Science., 8(579), 1977","Fenpropathrin"
"47491","rat","LD50","oral",9366,"NULL","Gigiena i Sanitariya.  For English translation, see HYSAAV., 52(10)(17), 1987","Chlorsulfuron"
"47491","rat","LD50","oral",5545,"NULL","Journal of Agricultural and Food Chemistry., 29(416), 1981","Chlorsulfuron"
